station_name|primary_station_id|report_id|observation_id|longitude|latitude|height_of_station_above_sea_level|report_timestamp|report_meaning_of_time_stamp|report_duration|observed_variable|units|observation_value|quality_flag|source_id|data_policy_licence|platform_type|report_type|value_significance
TROPIC ISLAND|J8QX8|ICOADS-302-RJFC45|ICOADS-302-RJFC45-SST|-63.5|17.9|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|303.15|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFC46|ICOADS-302-RJFC46-SST|-63.5|17.9|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|303.15|0|2|0|2|0|2
BRILLIANCE OF THE SEAS|C6SJ5|ICOADS-302-RJFC4D|ICOADS-302-RJFC4D-SST|-62.4|17.6|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|303.75|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFC4E|ICOADS-302-RJFC4E-SST|-62.4|17.6|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|303.75|1|2|0|2|0|2
CAP FINISTERRE|DACF|ICOADS-302-RJFC4P|ICOADS-302-RJFC4P-SST|-17.8|16.3|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|301.35|2|2|0|2|0|2
CAP FINISTERRE|DACF|ICOADS-302-RJFC4Q|ICOADS-302-RJFC4Q-SST|-17.8|16.3|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|301.35|2|2|0|2|0|2
KILO MOANA (AWS)|WDA7827|ICOADS-302-RJFC4U|ICOADS-302-RJFC4U-SST|-155.3|15.0|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|301.35|2|2|0|2|0|2
KILO MOANA (AWS)|WDA7827|ICOADS-302-RJFC4V|ICOADS-302-RJFC4V-SST|-155.3|15.0|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|301.35|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFC50|ICOADS-302-RJFC50-SST|42.2|14.3|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|303.15|0|2|0|2|0|2
COSCO GLORY|VRIR7|ICOADS-302-RJFC51|ICOADS-302-RJFC51-SST|42.2|14.3|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|303.15|2|2|0|2|0|2
VAIL SPIRIT|C6BQ8|ICOADS-302-RJFC52|ICOADS-302-RJFC52-SST|-18.8|13.9|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|298.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFC53|ICOADS-302-RJFC53-SST|-18.8|13.9|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|298.15|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFC54|ICOADS-302-RJFC54-SST|112.3|13.8|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|302.15|0|2|0|2|0|2
MAERSK TANJONG|VROX5|ICOADS-302-RJFC55|ICOADS-302-RJFC55-SST|112.3|13.8|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|302.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFC5I|ICOADS-302-RJFC5I-SST|120.3|12.4|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|306.15|1|2|0|2|0|2
CROWN PRINCESS|ZCDM6|ICOADS-302-RJFC5J|ICOADS-302-RJFC5J-SST|120.3|12.4|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|306.15|2|2|0|2|0|2
GLORIOUS MAHUTA|9V5718|ICOADS-302-RJFC5K|ICOADS-302-RJFC5K-SST|138.8|12.1|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|305.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFC5L|ICOADS-302-RJFC5L-SST|138.8|12.1|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|305.15|0|2|0|2|0|2
NORWEGIAN JOY|C6CX3|ICOADS-302-RJFC5R|ICOADS-302-RJFC5R-SST|118.5|11.5|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|303.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFC5S|ICOADS-302-RJFC5S-SST|118.5|11.5|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|303.15|0|2|0|2|0|2
NORWEGIAN JOY|C6CX3|ICOADS-302-RJFC5T|ICOADS-302-RJFC5T-SST|118.5|11.4|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|304.15|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFC5U|ICOADS-302-RJFC5U-SST|118.5|11.4|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|304.15|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFC61|ICOADS-302-RJFC61-SST|69.0|10.4|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|298.15|1|2|0|2|0|2
STI CONNAUGHT|V7DJ7|ICOADS-302-RJFC62|ICOADS-302-RJFC62-SST|69.0|10.4|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|298.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFC68|ICOADS-302-RJFC68-SST|69.4|9.1|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|304.35|0|2|0|2|0|2
COSCO EXCELLENCE|VRJT8|ICOADS-302-RJFC69|ICOADS-302-RJFC69-SST|69.4|9.1|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|304.35|2|2|0|2|0|2
KYTHIRA I|D5JG3|ICOADS-302-RJFC6W|ICOADS-302-RJFC6W-SST|97.8|5.4|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|306.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFC6X|ICOADS-302-RJFC6X-SST|97.8|5.4|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|306.15|1|2|0|2|0|2
ASIA ENERGY|C6AX4|ICOADS-302-RJFC7E|ICOADS-302-RJFC7E-SST|127.4|4.9|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|303.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFC7F|ICOADS-302-RJFC7F-SST|127.4|4.9|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|303.15|0|2|0|2|0|2
ASIA ENERGY|C6AX4|ICOADS-302-RJFC7I|ICOADS-302-RJFC7I-SST|127.3|2.3|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|303.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFC7J|ICOADS-302-RJFC7J-SST|127.3|2.3|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|303.15|0|2|0|2|0|2
CELEBRITY SOLSTICE|9HRJ9|ICOADS-302-RJFC81|ICOADS-302-RJFC81-SST|104.6|1.7|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|304.15|1|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFC82|ICOADS-302-RJFC82-SST|104.6|1.7|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|304.15|1|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFC8M|ICOADS-302-RJFC8M-SST|151.6|-0.9|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|304.15|0|2|0|2|0|2
OTAGO BAY|VRQK3|ICOADS-302-RJFC8N|ICOADS-302-RJFC8N-SST|151.6|-0.9|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|304.15|2|2|0|2|0|2
CAPE HOPE|3FNK4|ICOADS-302-RJFC93|ICOADS-302-RJFC93-SST|146.7|-4.2|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|304.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFCA2|ICOADS-302-RJFCA2-SST|154.4|-17.6|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|303.15|0|2|0|2|0|2
MOUNT ADAMS|VRCB7|ICOADS-302-RJFCA3|ICOADS-302-RJFCA3-SST|154.4|-17.6|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|303.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFCA4|ICOADS-302-RJFCA4-SST|147.4|-18.2|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|300.95|0|2|0|2|0|2
FALKOR (AWS)|ZCYL5|ICOADS-302-RJFCA5|ICOADS-302-RJFCA5-SST|147.4|-18.2|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|300.95|2|2|0|2|0|2
KN ARCADIA|9V3913|ICOADS-302-RJFCA6|ICOADS-302-RJFCA6-SST|118.6|-20.1|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|301.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFCA7|ICOADS-302-RJFCA7-SST|118.6|-20.1|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|301.15|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFCAA|ICOADS-302-RJFCAA-SST|52.3|-23.1|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|297.15|0|2|0|2|0|2
null|TBWUK34|ICOADS-302-RJFCAB|ICOADS-302-RJFCAB-SST|52.3|-23.1|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|297.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFCAC|ICOADS-302-RJFCAC-SST|8.0|-23.3|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|291.15|0|2|0|2|0|2
SBI SAMBA|V7IU6|ICOADS-302-RJFCAD|ICOADS-302-RJFCAD-SST|8.0|-23.3|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|291.15|2|2|0|2|0|2
SONANGOL BENGUELA|C6YM7|ICOADS-302-RJFCAJ|ICOADS-302-RJFCAJ-SST|51.2|-26.5|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|293.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFCAK|ICOADS-302-RJFCAK-SST|51.2|-26.5|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|293.15|0|2|0|2|0|2
MINERAL KYOTO|D5UA3|ICOADS-302-RJFCAO|ICOADS-302-RJFCAO-SST|5.5|-31.3|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|290.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFCAP|ICOADS-302-RJFCAP-SST|5.5|-31.3|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|290.15|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFCAU|ICOADS-302-RJFCAU-SST|113.2|-31.8|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|293.15|0|2|0|2|0|2
CAPE YORK|VRXE9|ICOADS-302-RJFCAV|ICOADS-302-RJFCAV-SST|113.2|-31.8|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|293.15|2|2|0|2|0|2
STI MIRACLE|9V2676|ICOADS-302-RJFCAW|ICOADS-302-RJFCAW-SST|115.6|-31.8|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|292.15|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFCAX|ICOADS-302-RJFCAX-SST|115.6|-31.8|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|292.15|0|2|0|2|0|2
AM TUBARAO|A8ZA9|ICOADS-302-RJFCAZ|ICOADS-302-RJFCAZ-SST|-48.6|-33.6|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|291.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFCB0|ICOADS-302-RJFCB0-SST|-48.6|-33.6|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|291.15|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFCB6|ICOADS-302-RJFCB6-SST|146.4|-41.2|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|288.25|0|2|0|2|0|2
SPIRIT OF TASMANIA II|VNSZ|ICOADS-302-RJFCB7|ICOADS-302-RJFCB7-SST|146.4|-41.2|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|288.25|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFCBD|ICOADS-302-RJFCBD-SST|153.1|-48.0|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|283.05|0|2|0|2|0|2
R.V. INVESTIGATOR|VLMJ|ICOADS-302-RJFCBE|ICOADS-302-RJFCBE-SST|153.1|-48.0|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|283.05|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFCBF|ICOADS-302-RJFCBF-SST|-76.2|-51.4|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|283.55|0|2|0|2|0|2
NATHANIEL B. PALMER (AWS)|WBP3210|ICOADS-302-RJFCBG|ICOADS-302-RJFCBG-SST|-76.2|-51.4|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|283.55|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFF3I|ICOADS-302-RJFF3I-SST|146.7|-4.2|0.0|2020-11-01 03:40:00+00:00|2|8|95|5|304.15|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFGGB|ICOADS-302-RJFGGB-SST|-138.0|69.8|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|271.95|0|2|0|2|0|2
SIKULIAQ (AWS)|WDG7520|ICOADS-302-RJFGGC|ICOADS-302-RJFGGC-SST|-138.0|69.8|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|271.95|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFGJJ|ICOADS-302-RJFGJJ-SST|19.8|59.2|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|284.35|0|2|0|2|0|2
TRANSPAPER|SKEC|ICOADS-302-RJFGJK|ICOADS-302-RJFGJK-SST|19.8|59.2|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|284.35|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFGNW|ICOADS-302-RJFGNW-SST|-147.9|55.5|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|281.45|0|2|0|2|0|2
ALASKAN LEGEND|WDD2074|ICOADS-302-RJFGNX|ICOADS-302-RJFGNX-SST|-147.9|55.5|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|281.45|2|2|0|2|0|2
DENEB|DBBA|ICOADS-302-RJFGOT|ICOADS-302-RJFGOT-SST|12.1|54.1|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|285.55|2|2|0|2|0|2
DENEB|DBBA|ICOADS-302-RJFGOU|ICOADS-302-RJFGOU-SST|12.1|54.1|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|285.55|2|2|0|2|0|2
ELISABETH MANN BORGESE|DBKR|ICOADS-302-RJFGOV|ICOADS-302-RJFGOV-SST|12.1|54.1|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|285.75|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFGOW|ICOADS-302-RJFGOW-SST|12.1|54.1|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|285.75|0|2|0|2|0|2
ELBE|DBEA|ICOADS-302-RJFGP4|ICOADS-302-RJFGP4-SST|8.3|54.0|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|285.55|2|2|0|2|0|2
ELBE|DBEA|ICOADS-302-RJFGP5|ICOADS-302-RJFGP5-SST|8.3|54.0|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|285.55|2|2|0|2|0|2
NEUWERK|DBJM|ICOADS-302-RJFGPB|ICOADS-302-RJFGPB-SST|9.0|53.9|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|284.35|2|2|0|2|0|2
NEUWERK|DBJM|ICOADS-302-RJFGPC|ICOADS-302-RJFGPC-SST|9.0|53.9|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|284.35|2|2|0|2|0|2
SEEFALKE|DBFI|ICOADS-302-RJFGPL|ICOADS-302-RJFGPL-SST|7.5|53.8|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|285.05|2|2|0|2|0|2
MEERKATZE|DBFX|ICOADS-302-RJFGPM|ICOADS-302-RJFGPM-SST|7.5|53.8|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|285.05|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFGPN|ICOADS-302-RJFGPN-SST|7.5|53.8|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|285.05|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFGPO|ICOADS-302-RJFGPO-SST|7.5|53.8|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|285.05|0|2|0|2|0|2
HEINCKE|DBCK|ICOADS-302-RJFGQC|ICOADS-302-RJFGQC-SST|8.6|53.5|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|285.05|2|2|0|2|0|2
HEINCKE|DBCK|ICOADS-302-RJFGQD|ICOADS-302-RJFGQD-SST|8.6|53.5|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|285.05|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFGRP|ICOADS-302-RJFGRP-SST|2.7|51.5|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|285.15|0|2|0|2|0|2
null|TBWUK75|ICOADS-302-RJFGRQ|ICOADS-302-RJFGRQ-SST|2.7|51.5|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|285.15|2|2|0|2|0|2
null|6200304|ICOADS-302-RJFGRX|ICOADS-302-RJFGRX-SST|1.8|51.2|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|287.85|2|2|0|33|0|2
null|6200304|ICOADS-302-RJFGRY|ICOADS-302-RJFGRY-SST|1.8|51.2|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|287.85|2|2|0|33|0|2
null|6200107|ICOADS-302-RJFGS5|ICOADS-302-RJFGS5-SST|-6.1|50.1|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|286.25|0|2|0|33|0|2
null|6200107|ICOADS-302-RJFGS6|ICOADS-302-RJFGS6-SST|-6.1|50.1|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|286.25|2|2|0|33|0|2
null|SHIP|ICOADS-302-RJFGSA|ICOADS-302-RJFGSA-SST|-13.1|49.9|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|287.85|0|2|0|2|0|2
null|6200103|ICOADS-302-RJFGSB|ICOADS-302-RJFGSB-SST|-2.9|49.9|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|287.75|0|2|0|33|0|2
null|6200103|ICOADS-302-RJFGSC|ICOADS-302-RJFGSC-SST|-2.9|49.9|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|287.75|2|2|0|33|0|2
null|MASKSTID|ICOADS-302-RJFGSF|ICOADS-302-RJFGSF-SST|-1.0|49.5|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|289.15|0|2|0|2|0|2
QUEEN ELIZABETH|ZCEF2|ICOADS-302-RJFGSG|ICOADS-302-RJFGSG-SST|-1.0|49.5|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|289.15|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFGSH|ICOADS-302-RJFGSH-SST|-0.9|49.5|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|290.15|2|2|0|2|0|2
ZAANDAM|PDAN|ICOADS-302-RJFGSI|ICOADS-302-RJFGSI-SST|-0.9|49.5|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|290.15|2|2|0|2|0|2
NORWEGIAN BLISS|C6DL4|ICOADS-302-RJFGSK|ICOADS-302-RJFGSK-SST|-0.8|49.4|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|288.65|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFGSL|ICOADS-302-RJFGSL-SST|-0.8|49.4|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|288.65|2|2|0|2|0|2
BRITISH CADET|2IYH5|ICOADS-302-RJFGSO|ICOADS-302-RJFGSO-SST|-4.8|49.3|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|285.45|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFGSP|ICOADS-302-RJFGSP-SST|-4.8|49.3|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|285.45|0|2|0|2|0|2
STAR KILIMANJARO|LAIG7|ICOADS-302-RJFGSW|ICOADS-302-RJFGSW-SST|159.6|48.8|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|281.25|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFGSX|ICOADS-302-RJFGSX-SST|159.6|48.8|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|281.25|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFGT3|ICOADS-302-RJFGT3-SST|-88.9|48.5|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|278.55|1|2|0|2|0|2
MESABI MINER (AWS)|WYQ4356|ICOADS-302-RJFGT4|ICOADS-302-RJFGT4-SST|-88.9|48.5|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|278.55|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFGUC|ICOADS-302-RJFGUC-SST|-91.0|47.4|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|279.25|0|2|0|2|0|2
MESABI MINER (AWS)|WYQ4356|ICOADS-302-RJFGUD|ICOADS-302-RJFGUD-SST|-91.0|47.4|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|279.25|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFGVP|ICOADS-302-RJFGVP-SST|-84.4|46.5|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|280.85|0|2|0|2|0|2
HON. JAMES L. OBERSTAR (AWS)|WL3108|ICOADS-302-RJFGVQ|ICOADS-302-RJFGVQ-SST|-84.4|46.5|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|280.85|2|2|0|2|0|2
null|SHIP|ICOADS-302-RJFGVV|ICOADS-302-RJFGVV-SST|-71.4|46.4|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|281.75|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFGW8|ICOADS-302-RJFGW8-SST|-132.1|46.1|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|289.15|0|2|0|2|0|2
POLAR RESOLUTION|WDJK|ICOADS-302-RJFGW9|ICOADS-302-RJFGW9-SST|-132.1|46.1|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|289.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFGWF|ICOADS-302-RJFGWF-SST|-84.0|46.1|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|280.15|0|2|0|2|0|2
HON. JAMES L. OBERSTAR (AWS)|WL3108|ICOADS-302-RJFGWG|ICOADS-302-RJFGWG-SST|-84.0|46.1|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|280.15|2|2|0|2|0|2
METEOR|DBBH|ICOADS-302-RJFGWT|ICOADS-302-RJFGWT-SST|-8.0|45.6|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|289.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFGWU|ICOADS-302-RJFGWU-SST|-8.0|45.6|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|289.15|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFGX0|ICOADS-302-RJFGX0-SST|-86.6|45.4|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|281.45|0|2|0|2|0|2
JAMES R. BARKER (AWS)|WYP8657|ICOADS-302-RJFGX1|ICOADS-302-RJFGX1-SST|-86.6|45.4|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|281.45|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFGXC|ICOADS-302-RJFGXC-SST|153.1|45.1|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|285.15|0|2|0|2|0|2
CSCL MELBOURNE|VRBI8|ICOADS-302-RJFGXD|ICOADS-302-RJFGXD-SST|153.1|45.1|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|285.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFGYV|ICOADS-302-RJFGYV-SST|149.3|43.7|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|283.15|0|2|0|2|0|2
MOL BENEFACTOR|VRPJ6|ICOADS-302-RJFGYW|ICOADS-302-RJFGYW-SST|149.3|43.7|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|283.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFGZ1|ICOADS-302-RJFGZ1-SST|-82.5|43.5|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|315.75|1|2|0|2|0|2
PAUL R. TREGURTHA (AWS)|WYR4481|ICOADS-302-RJFGZ2|ICOADS-302-RJFGZ2-SST|-82.5|43.5|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|315.75|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFGZN|ICOADS-302-RJFGZN-SST|-3.0|43.3|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|293.15|1|2|0|2|0|2
STI OXFORD|V7DJ5|ICOADS-302-RJFGZO|ICOADS-302-RJFGZO-SST|-3.0|43.3|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|293.15|1|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFH0A|ICOADS-302-RJFH0A-SST|-82.5|42.8|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|315.75|0|2|0|2|0|2
PAUL R. TREGURTHA (AWS)|WYR4481|ICOADS-302-RJFH0B|ICOADS-302-RJFH0B-SST|-82.5|42.8|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|315.75|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFH1D|ICOADS-302-RJFH1D-SST|-83.1|42.3|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|285.45|0|2|0|2|0|2
KAYE E. BARKER (AWS)|WCF3012|ICOADS-302-RJFH1E|ICOADS-302-RJFH1E-SST|-83.1|42.3|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|285.45|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFH1F|ICOADS-302-RJFH1F-SST|-83.0|42.3|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|280.55|2|2|0|2|0|2
KAYE E. BARKER (AWS)|WCF3012|ICOADS-302-RJFH1G|ICOADS-302-RJFH1G-SST|-83.0|42.3|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|280.55|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFH2C|ICOADS-302-RJFH2C-SST|-87.4|41.7|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|281.25|0|2|0|2|0|2
JAMES R. BARKER (AWS)|WYP8657|ICOADS-302-RJFH2D|ICOADS-302-RJFH2D-SST|-87.4|41.7|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|281.25|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFH2E|ICOADS-302-RJFH2E-SST|-83.5|41.7|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|281.35|0|2|0|2|0|2
HERBERT C. JACKSON (AWS)|WL3972|ICOADS-302-RJFH2F|ICOADS-302-RJFH2F-SST|-83.5|41.7|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|282.75|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFH47|ICOADS-302-RJFH47-SST|28.5|40.6|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|293.15|0|2|0|2|0|2
SAFMARINE NOMAZWE|VRKZ7|ICOADS-302-RJFH48|ICOADS-302-RJFH48-SST|28.5|40.6|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|293.15|2|2|0|2|0|2
KEIFU MARU|JPBN|ICOADS-302-RJFH4A|ICOADS-302-RJFH4A-SST|137.0|40.5|0.0|2020-11-01 04:00:00+00:00|2|8|95|5|287.75|2|2|0|2|0|2
